sample,BS33155,,GA1330007,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:13:00 AM,RT,,9/4/2019,,,,,1.2,,,   ,,,,,,,
result,BS33155,9/3/2019,GA1330007,000,STATE,3100,09/04/2019,10:55:00,9/5/2019,11:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33156,,GA1330011,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:23:00 AM,RT,,9/4/2019,,,,,.5,,,   ,,,,,,,
result,BS33156,9/3/2019,GA1330011,000,STATE,3100,09/04/2019,10:55:00,9/5/2019,11:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33157,,GA1330048,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:54:00 PM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33157,9/3/2019,GA1330048,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33158,,GA1330016,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:34:00 AM,RT,,9/4/2019,,,,,.8,,,   ,,,,,,,
result,BS33158,9/3/2019,GA1330016,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33159,,GA1330012,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:56:00 AM,RT,,9/4/2019,,,,,.9,,,   ,,,,,,,
result,BS33159,9/3/2019,GA1330012,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33160,,GA1330065,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:15:00 AM,RT,,9/4/2019,,,,,.4,,,   ,,,,,,,
result,BS33160,9/3/2019,GA1330065,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33161,,GA1850009,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,8:45:00 AM,RT,,9/4/2019,,,,,.98,,,   ,,,,,,,
result,BS33161,9/3/2019,GA1850009,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33162,,GA1850053,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:30:00 AM,RT,,9/4/2019,,,,,.63,,,   ,,,,,,,
result,BS33162,9/3/2019,GA1850053,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33163,,GA1850313,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:45:00 AM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33163,9/3/2019,GA1850313,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33164,,GA1850059,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:05:00 AM,RT,,9/4/2019,,,,,1.6,,,   ,,,,,,,
result,BS33164,9/3/2019,GA1850059,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33165,,GA1850050,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:05:00 AM,RT,,9/4/2019,,,,,1.6,,,   ,,,,,,,
result,BS33165,9/3/2019,GA1850050,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33166,,GA0750039,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:30:00 AM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33166,9/3/2019,GA0750039,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33167,,GA2410088,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:00:00 PM,RT,,9/4/2019,,,,,.4,,,   ,,,,,,,
result,BS33167,9/3/2019,GA2410088,000,STATE,3014,09/04/2019,11:20:00,9/5/2019,15:10:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
result,BS33167,9/3/2019,GA2410088,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,15:10:00,09/13/2019,A  ,,,,,P  ,,,,   ,,,,,,,,,,
sample,BS33168,,GA2410122,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:45:00 PM,RT,,9/4/2019,,,,,.7,,,   ,,,,,,,
result,BS33168,9/3/2019,GA2410122,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33169,,GA1230086,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:00:00 AM,RT,,9/4/2019,,,,,.1,,,   ,,,,,,,
result,BS33169,9/3/2019,GA1230086,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33170,,GA1130007,N  ,000,STATE,950,RTOR,,TC,Y  ,09/04/2019,9:00:00 AM,RT,,9/4/2019,,,,,2,,,   ,,,,,,,
result,BS33170,9/4/2019,GA1130007,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33171,,GA1130009,N  ,000,STATE,950,RTOR,,TC,Y  ,09/04/2019,8:30:00 AM,RT,,9/4/2019,,,,,2,,,   ,,,,,,,
result,BS33171,9/4/2019,GA1130009,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33172,,GA2270003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,7:52:00 AM,RT,,9/4/2019,,,,,1.3,,,   ,,,,,,,
result,BS33172,9/3/2019,GA2270003,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33173,,GA2270003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,7:47:00 AM,RT,,9/4/2019,,,,,1.2,,,   ,,,,,,,
result,BS33173,9/3/2019,GA2270003,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33174,,GA2270003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,7:36:00 AM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33174,9/3/2019,GA2270003,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33175,,GA1330051,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,7:56:00 AM,RT,,9/4/2019,,,,,.97,,,   ,,,,,,,
result,BS33175,9/3/2019,GA1330051,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33176,,GA0370002,Y  ,000,STATE,101,101,,TC,Y  ,09/03/2019,7:30:00 AM,TG,,9/4/2019,,,,,,,,   ,,,,BS32814,08/22/2019,000,STATE
result,BS33176,9/3/2019,GA0370002,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33177,,GA0370002,Y  ,000,STATE,102,102,,TC,Y  ,09/03/2019,7:35:00 AM,TG,,9/4/2019,,,IP,,.9,,,   ,,,,BS32814,08/22/2019,000,STATE
sample,BS33178,,GA0370002,Y  ,000,STATE,950,RPOR,,TC,Y  ,09/03/2019,7:45:00 AM,RP,OR,9/4/2019,,,VO,,,,,   ,,,,BS32814,08/22/2019,000,STATE
sample,BS33179,,GA0370002,Y  ,000,STATE,950,RPUP,,TC,Y  ,09/03/2019,7:50:00 AM,RP,UP,9/4/2019,,,,,.05,,,   ,,,,BS32814,08/22/2019,000,STATE
result,BS33179,9/3/2019,GA0370002,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33180,,GA0370002,Y  ,000,STATE,950,RPDN,,TC,Y  ,09/03/2019,8:00:00 AM,RP,DN,9/4/2019,,,,,.4,,,   ,,,,BS32814,08/22/2019,000,STATE
result,BS33180,9/3/2019,GA0370002,000,STATE,3014,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
result,BS33180,9/3/2019,GA0370002,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,P  ,,,,   ,,,,,,,,,,
sample,BS33181,,GA1430000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:40:00 AM,RT,,9/4/2019,,,,,1.41,,,   ,,,,,,,
result,BS33181,9/3/2019,GA1430000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33182,,GA1430000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:55:00 AM,RT,,9/4/2019,,,,,1.16,,,   ,,,,,,,
result,BS33182,9/3/2019,GA1430000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33183,,GA1430000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:25:00 PM,RT,,9/4/2019,,,,,.6,,,   ,,,,,,,
result,BS33183,9/3/2019,GA1430000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33184,,GA1430000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:45:00 PM,RT,,9/4/2019,,,,,1.53,,,   ,,,,,,,
result,BS33184,9/3/2019,GA1430000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33185,,GA2810007,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:45:00 PM,RT,,9/4/2019,,,,,2.2,,,   ,,,,,,,
result,BS33185,9/3/2019,GA2810007,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33186,,GA2810007,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:05:00 PM,RT,,9/4/2019,,,,,1.6,,,   ,,,,,,,
result,BS33186,9/3/2019,GA2810007,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33187,,GA2810007,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:30:00 PM,RT,,9/4/2019,,,,,1.9,,,   ,,,,,,,
result,BS33187,9/3/2019,GA2810007,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33188,,GA2810007,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:55:00 PM,RT,,9/4/2019,,,,,1.9,,,   ,,,,,,,
result,BS33188,9/3/2019,GA2810007,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33189,,GA2910000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:40:00 PM,RT,,9/4/2019,,,,,.7,,,   ,,,,,,,
result,BS33189,9/3/2019,GA2910000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33190,,GA2910000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:50:00 PM,RT,,9/4/2019,,,,,.3,,,   ,,,,,,,
result,BS33190,9/3/2019,GA2910000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33191,,GA2910000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:10:00 PM,RT,,9/4/2019,,,,,.9,,,   ,,,,,,,
result,BS33191,9/3/2019,GA2910000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33192,,GA2910000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:20:00 PM,RT,,9/4/2019,,,,,.5,,,   ,,,,,,,
result,BS33192,9/3/2019,GA2910000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33193,,GA2910000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:30:00 PM,RT,,9/4/2019,,,,,1.1,,,   ,,,,,,,
result,BS33193,9/3/2019,GA2910000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33194,,GA0230000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:05:00 PM,RT,,9/4/2019,,,,,1.2,,,   ,,,,,,,
result,BS33194,9/3/2019,GA0230000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33195,,GA0230000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:25:00 PM,RT,,9/4/2019,,,,,1.1,,,   ,,,,,,,
result,BS33195,9/3/2019,GA0230000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33196,,GA0230000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:55:00 PM,RT,,9/4/2019,,,,,1.2,,,   ,,,,,,,
result,BS33196,9/3/2019,GA0230000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33197,,GA1330000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,8:30:00 AM,RT,,9/4/2019,,,,,1.69,,,   ,,,,,,,
result,BS33197,9/3/2019,GA1330000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33198,,GA1330000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:30:00 AM,RT,,9/4/2019,,,,,.7,,,   ,,,,,,,
result,BS33198,9/3/2019,GA1330000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33199,,GA1330000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:15:00 AM,RT,,9/4/2019,,,,,.73,,,   ,,,,,,,
result,BS33199,9/3/2019,GA1330000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33200,,GA3110072,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,8:23:00 AM,RT,,9/4/2019,,,,,.14,,,   ,,,,,,,
result,BS33200,9/3/2019,GA3110072,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33201,,GA3110072,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:50:00 AM,RT,,9/4/2019,,,,,.84,,,   ,,,,,,,
result,BS33201,9/3/2019,GA3110072,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33202,,GA3110072,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:24:00 AM,RT,,9/4/2019,,,,,1.61,,,   ,,,,,,,
result,BS33202,9/3/2019,GA3110072,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33203,,GA1530000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:16:00 PM,RT,,9/4/2019,,,,,.78,,,   ,,,,,,,
result,BS33203,9/3/2019,GA1530000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33204,,GA1530000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:40:00 PM,RT,,9/4/2019,,,,,.61,,,   ,,,,,,,
result,BS33204,9/3/2019,GA1530000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33205,,GA1530000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:58:00 PM,RT,,9/4/2019,,,,,.67,,,   ,,,,,,,
result,BS33205,9/3/2019,GA1530000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33206,,GA1530000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:14:00 PM,RT,,9/4/2019,,,,,.82,,,   ,,,,,,,
result,BS33206,9/3/2019,GA1530000,000,STATE,3100,09/04/2019,11:20:00,9/5/2019,11:25:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33207,,GA2410089,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:17:00 PM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33207,9/3/2019,GA2410089,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33208,,GA1130016,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:00:00 AM,RT,,9/4/2019,,,,,.3,,,   ,,,,,,,
result,BS33208,9/3/2019,GA1130016,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33209,,GA2910097,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:15:00 PM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33209,9/3/2019,GA2910097,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33210,,GA2910104,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:14:00 PM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33210,9/3/2019,GA2910104,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33211,,GA2810050,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:37:00 PM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33211,9/3/2019,GA2810050,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33212,,GA1850329,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:35:00 AM,RT,,9/4/2019,,,,,.5,,,   ,,,,,,,
result,BS33212,9/3/2019,GA1850329,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33213,,GA1330071,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,8:46:00 AM,RT,,9/4/2019,,,,,.51,,,   ,,,,,,,
result,BS33213,9/3/2019,GA1330071,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33214,,GA1410016,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:05:00 AM,RT,,9/4/2019,,,,,.76,,,   ,,,,,,,
result,BS33214,9/3/2019,GA1410016,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33215,,GA2370085,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:55:00 AM,RT,,9/4/2019,,,,,.7,,,   ,,,,,,,
result,BS33215,9/3/2019,GA2370085,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33216,,GA1690001,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:10:00 AM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33216,9/3/2019,GA1690001,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33217,,GA2210065,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,3:10:00 PM,RT,,9/4/2019,,,,,.72,,,   ,,,,,,,
result,BS33217,9/3/2019,GA2210065,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33218,,GA1890005,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:15:00 AM,RT,,9/4/2019,,,,,.24,,,   ,,,,,,,
result,BS33218,9/3/2019,GA1890005,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33219,,GA1890006,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:40:00 AM,RT,,9/4/2019,,,,,,,,   ,,,,,,,
result,BS33219,9/3/2019,GA1890006,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33220,,GA2370064,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:33:00 AM,RT,,9/4/2019,,,,,.61,,,   ,,,,,,,
result,BS33220,9/3/2019,GA2370064,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33221,,GA2110009,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:42:00 PM,RT,,9/4/2019,,,,,.71,,,   ,,,,,,,
result,BS33221,9/3/2019,GA2110009,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33222,,GA2110008,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:50:00 PM,RT,,9/4/2019,,,,,.86,,,   ,,,,,,,
result,BS33222,9/3/2019,GA2110008,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33223,,GA2190073,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:40:00 PM,RT,,9/4/2019,,,,,.85,,,   ,,,,,,,
result,BS33223,9/3/2019,GA2190073,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33224,,GA0450045,Y  ,000,STATE,101,101,,TC,Y  ,09/03/2019,2:15:00 PM,TG,,9/4/2019,,,,,,,,   ,,,,BS27106,05/21/2019,000,STATE
result,BS33224,9/3/2019,GA0450045,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33225,,GA0450045,Y  ,000,STATE,102,102,,TC,Y  ,09/03/2019,2:16:00 PM,TG,,9/4/2019,,,,,,,,   ,,,,BS27106,05/21/2019,000,STATE
result,BS33225,9/3/2019,GA0450045,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33226,,GA2270000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,3:55:00 PM,RT,,9/4/2019,,,,,1.07,,,   ,,,,,,,
result,BS33226,9/3/2019,GA2270000,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33227,,GA2270000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:30:00 PM,RT,,9/4/2019,,,,,.87,,,   ,,,,,,,
result,BS33227,9/3/2019,GA2270000,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33228,,GA2270000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:38:00 PM,RT,,9/4/2019,,,,,.66,,,   ,,,,,,,
result,BS33228,9/3/2019,GA2270000,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33229,,GA2270000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:10:00 PM,RT,,9/4/2019,,,,,.74,,,   ,,,,,,,
result,BS33229,9/3/2019,GA2270000,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33230,,GA2270000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,3:27:00 PM,RT,,9/4/2019,,,,,.79,,,   ,,,,,,,
result,BS33230,9/3/2019,GA2270000,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33231,,GA0910003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:00:00 PM,RT,,9/4/2019,,,,,.71,,,   ,,,,,,,
result,BS33231,9/3/2019,GA0910003,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33232,,GA0910002,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:00:00 PM,RT,,9/4/2019,,,,,1.1,,,   ,,,,,,,
result,BS33232,9/3/2019,GA0910002,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33233,,GA0910002,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:15:00 PM,RT,,9/4/2019,,,,,.9,,,   ,,,,,,,
